,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
7747,['André Previn'],[30250],0.442,0.24,0.499,139.552,-16.262,1,7,0.908,0.938,0.151,0.0378,0,241227,29,1980,1/1/1980,"Haydn: Symphony No. 94 in G Major, Hob. I:94 ""Surprise"": IV. Allegro di molto",Classical,2.0
57356,['Maria Callas'],[740576],0.228,0.0475,0.0556,90.908,-18.715,1,2,0.987,0.00123,0.126,0.0457,0,289107,15,1954,1954,"Puccini: La bohème, Act ** ""Sì. Mi chiamano Mimì"" (Mimi)",Classical,2.0
2815,['Wolfgang Amadeus Mozart'],[26350],0.148,0.0145,0.0359,93.965,-21.74,0,2,0.988,0.386,0.132,0.035,0,191893,0,1951,1/1/1951,"Requiem in D minor, ***** (compl. by Franz Xaver Süssmayr): 3. Sequentia: Confutatis",Classical,2.0
37242,['Glenn Gould'],[803752],0.207,0.171,0.425,159.294,-21.286,0,4,0.993,0.872,0.135,0.0367,0,139227,21,1957,1957,"******* No. 6 in E minor, BWV 830: III. Courante",Classical,2.0
2941,['Wolfgang Amadeus Mozart'],[26350],0.245,0.151,0.0734,178.671,-17.27,1,4,0.985,0.000485,0.101,0.0531,0,507240,0,1953,1953,"Cosi fan tutte, K. 588, Act II: ""Per pietà, ben mio, perdona""",Classical,2.0
3062,['Wolfgang Amadeus Mozart'],[26350],0.195,0.121,0.0615,89.13,-21.713,1,5,0.99,0.925,0.11,0.0364,0,494427,0,1952,1952,"Piano Concerto No. ** in C Major, K. 503: II. Andante",Classical,2.0
3535,['Wolfgang Amadeus Mozart'],[26350],0.299,0.155,0.225,72.297,-22.029,1,10,0.989,0.217,0.401,0.0642,0,168200,0,1952,1952,"Mozart: Le nozze di Figaro, K. **** Act 3: ""Sull'aria..."" (Susanna, Contessa)",Classical,2.0
3428,['Wolfgang Amadeus Mozart'],[26350],0.18,0.0431,0.19,56.598,-22.147,1,3,0.98,0.452,0.133,0.0642,0,288000,0,1938,1938,"Sonate pour violon et piano No. ** in B-Flat Major, K. 378: II. Andantino sostenuto e cantabile",Classical,2.0
36950,['Glenn Gould'],[803752],0.322,0.172,0.888,166.742,-25.666,0,2,0.995,0.91,0.115,0.0604,0,102480,22,1963,1963,"Prelude and Fugue No. 6 in D Minor, BWV **** Fugue",Classical,2.0
37168,['Glenn Gould'],[803752],0.337,0.446,0.767,124.814,-18.028,0,4,0.994,0.956,0.347,0.0482,0,48547,23,1956,1956,"Goldberg Variations, BWV 988: Variation ** a * Clav.",Classical,2.0
3468,['Wolfgang Amadeus Mozart'],[26350],0.548,0.169,0.508,105.172,-15.847,1,0,0.945,0.914,0.184,0.0349,0,239107,0,1947,1947,"The Impresario Overture, K. 486",Classical,2.0
3073,['Wolfgang Amadeus Mozart'],[26350],0.391,0.0952,0.335,65.234,-23.121,1,10,0.968,0.000175,0.167,0.0886,0,157693,0,1954,1/1/1954,"Così fan tutte, K. 588, Act II: Prenderò quel brunettino (Live)",Classical,2.0
53127,['Leonard Bernstein'],[239859],0.17,0.00829,0.036,77.386,-30.965,1,0,0.892,0.405,0.105,0.0448,0,235093,0,1950,1950,Dybbuk (Complete Ballet): The *******,Classical,2.0
3281,['Wolfgang Amadeus Mozart'],[26350],0.679,0.0411,0.524,97.749,-22.92,0,11,0.985,0.0,0.456,0.216,0,44067,13,1955,1955,"Le nozze di Figaro, K. **** Act I Scene 4: Tutto ancor non ho perso (Marcellina, Susanna)",Classical,2.0
3432,['Wolfgang Amadeus Mozart'],[26350],0.401,0.111,0.36,100.262,-18.924,1,3,0.994,0.889,0.171,0.0377,0,320693,0,1938,1938,"Quintette pour piano et vents in E-Flat Major, K. **** III. Rondo (Allegretto)",Classical,2.0
3239,['Wolfgang Amadeus Mozart'],[26350],0.419,0.231,0.458,78.489,-11.975,1,0,0.938,0.528,0.107,0.0426,0,479907,0,1948,1948,"Symphony No. ** in C Major, K. *** ""Jupiter"": I. Allegro vivace",Classical,2.0
11708,['Bidu Sayão'],[1950198],0.348,0.102,0.0898,102.549,-17.876,1,10,0.962,2.42e-05,0.173,0.04,0,245200,0,1942,1942,Je suis encore from Manon (Act I),Classical,2.0
3189,['Wolfgang Amadeus Mozart'],[26350],0.0946,0.118,0.0615,76.722,-23.067,0,7,0.957,0.0658,0.12,0.0392,0,338400,5,1956,1/1/1956,"Requiem in D Minor, K. **** I. Introit. Requiem aeternam (Live)",Classical,2.0
3009,['Wolfgang Amadeus Mozart'],[26350],0.394,0.0883,0.0914,121.678,-20.867,1,5,0.964,0.00137,0.0807,0.0538,0,308227,48,2002,2/1/2002,"Die Entführung Aus Dem Serail - Arie : Ach, iche liebte, war so...",Classical,2.0
37025,['Glenn Gould'],[803752],0.409,0.53,0.536,94.207,-16.966,1,10,0.979,0.916,0.127,0.0317,0,200733,5,1956,1956,"Piano Sonata No. 7 in B-Flat Major, Op. 83: III. Precipitato",Classical,2.0
57251,['Maria Callas'],[740576],0.272,0.126,0.122,83.731,-20.155,0,9,0.91,0.000272,0.125,0.0468,0,87747,30,1964,1964,"Carmen ***** - Remaster), Act I: Carmen! sur tes pas",Classical,2.0
58804,['Max Richter'],[203592],0.518,0.00783,0.051,74.609,-30.163,0,0,0.994,0.957,0.111,0.0468,0,141494,62,2017,9/15/2017,Lamentation For A Lost Life,Classical,2.0
3058,['Wolfgang Amadeus Mozart'],[26350],0.13,0.0323,0.0699,84.008,-25.505,1,2,0.933,0.00721,0.108,0.0402,0,397453,3,1949,1/1/1949,"Concerto for Clarinet and Orchestra in A Major, ****** ** Adagio",Classical,2.0
3656,['Wolfgang Amadeus Mozart'],[26350],0.144,0.0177,0.0354,63.949,-29.415,1,3,0.992,0.9,0.0934,0.0473,0,372627,28,1984,1/1/1984,"******** For Winds, K. **** 3rd Movement",Classical,2.0
3275,['Wolfgang Amadeus Mozart'],[26350],0.318,0.0638,0.175,116.075,-16.078,1,8,0.937,0.872,0.439,0.0419,0,369867,0,1948,1948,"Symphony No. 39 in E-Flat Major, K. 543: II. Andante con moto",Classical,2.0
3240,['Wolfgang Amadeus Mozart'],[26350],0.321,0.193,0.411,88.039,-17.312,1,9,0.808,0.821,0.171,0.0423,0,287293,9,1953,1953,"Symphony No. ** in A Major, K. **** I. Allegro moderato",Classical,2.0
11714,['Bidu Sayão'],[1950198],0.433,0.0571,0.248,79.515,-18.081,0,5,0.993,1.85e-05,0.11,0.0886,0,186827,3,1942,1942,Folk Songs of Brazil: A casinha pequenina,Classical,2.0
2834,['Wolfgang Amadeus Mozart'],[26350],0.39,0.0432,0.326,147.436,-24.344,1,6,0.723,0.000303,0.108,0.0506,0,468133,53,2003,2003,"******** In G Major: Eine Kleine Nachtmusik, K. **** I. Allegro",Classical,2.0
36954,['Glenn Gould'],[803752],0.472,0.162,0.712,120.586,-20.05,1,1,0.995,0.919,0.0914,0.0471,0,177387,6,1955,1955,"The Well-Tempered Clavier, Book ** BWV 870-893: Prelude No. ** in B-Flat Minor, BWV ***",Classical,2.0
53196,['Leonard Bernstein'],[239859],0.16,0.0216,0.0654,79.363,-30.837,1,6,0.852,0.000213,0.118,0.0462,0,182027,10,1957,1957,West Side Story: Act II: One ***** One Heart,Classical,2.0
36942,['Glenn Gould'],[803752],0.399,0.291,0.801,184.397,-17.902,0,5,0.967,0.853,0.197,0.0329,0,228120,15,1958,1958,"Concerto for Piano and Orchestra No. 5 in F Minor, BWV ***** III. Presto",Classical,2.0
3376,['Wolfgang Amadeus Mozart'],[26350],0.613,0.196,0.631,99.939,-20.096,1,3,0.99,0.00114,0.254,0.123,0,152640,9,1955,1955,"Le nozze di Figaro, K. **** Act II Scene 8: Esci, ormai, garzon malnato (Conte, Contessa)",Classical,2.0
3050,['Wolfgang Amadeus Mozart'],[26350],0.413,0.235,0.421,83.932,-11.475,1,7,0.95,0.652,0.284,0.0355,0,467547,0,1948,1948,"Symphony No. ** in C Major, K. *** ""Jupiter"": I. Allegro vivace",Classical,2.0
57355,['Maria Callas'],[740576],0.297,0.524,0.333,80.821,-6.203,1,11,0.937,0.445,0.109,0.19,0,80173,3,1953,1953,"Puccini: Tosca, Act 3: ""Presto! su, Mario! Andiamo! Andiamo!, Su!"" (Tosca, Voices, Sciarrone, Spoletta)",Classical,2.0
53030,['Leonard Bernstein'],[239859],0.34,0.453,0.102,106.549,-16.962,0,4,0.723,0.0251,0.359,0.0604,0,112227,12,1957,1957,"Symphonic Dances from ""West Side Story"" *: Symphonic Dances from West Side Story: ****** (Molto allegro)",Classical,2.0
3396,['Wolfgang Amadeus Mozart'],[26350],0.445,0.128,0.635,79.115,-19.567,1,3,0.988,0.537,0.127,0.0415,0,401800,0,1938,1938,"Sonate pour violon et piano No. 33 in E-Flat Major, K. **** I. Molto allegro",Classical,2.0
53108,['Leonard Bernstein'],[239859],0.576,0.504,0.597,83.168,-12.029,1,5,0.87,0.000176,0.501,0.243,0,272867,1,1950,1950,West Side Story: America,Classical,2.0
2923,['Wolfgang Amadeus Mozart'],[26350],0.336,0.209,0.319,131.283,-16.683,1,3,0.962,0.696,0.0864,0.0374,0,778227,0,1947,1947,"Sinfonia concertante in E-Flat Major, K. 364: I. Allegro maestoso",Classical,2.0
57272,['Maria Callas'],[740576],0.373,0.202,0.289,100.25,-15.633,0,2,0.988,0.00323,0.396,0.0453,0,95106,0,1953,1953,"Ponchielli : La Gioconda : Act * ""Ma chi vien?"" [Enzo, Barnaba, Laura]",Classical,2.0
3384,['Wolfgang Amadeus Mozart'],[26350],0.279,0.128,0.0581,94.01,-19.474,1,3,0.97,0.000518,0.19,0.0436,0,276000,37,1964,1/1/1964,"Die Zauberflöte, ***** / Erster Aufzug: ""Dies Bildnis ist bezaubernd schön""",Classical,2.0
3131,['Wolfgang Amadeus Mozart'],[26350],0.357,0.127,0.395,134.672,-24.22,1,0,0.989,0.926,0.11,0.0357,0,337227,27,1981,1/1/1981,"Piano Sonata No.8 in A minor, ****** ** Allegro maestoso",Classical,2.0
55583,['Louis and Bebe Barron'],[1352264],0.368,0.682,0.0345,80.125,-18.718,1,1,0.922,0.915,0.131,0.604,0,175867,4,1956,1956,Battle With The Invisible Monster,Classical,2.0
53085,['Leonard Bernstein'],[239859],0.0721,0.00792,0.0356,78.193,-39.438,1,9,0.948,0.405,0.0861,0.0511,0,163067,11,1962,1962,Appalachian Spring: I. Very slowly,Classical,2.0
55841,['Luciano Pavarotti'],[579458],0.193,0.329,0.082,72.562,-14.983,1,1,0.99,5.81e-06,0.101,0.0546,0,221373,23,1972,1/1/1972,"Lucia di Lammermoor / Act ** ""Chi mi frena in tal momento""",Classical,2.0
3431,['Wolfgang Amadeus Mozart'],[26350],0.421,0.235,0.39,116.183,-18.046,1,3,0.985,0.747,0.712,0.0386,0,461133,0,1938,1938,"Quatuor pour piano et cordes No. * in E-Flat Major, K. 493: III. Allegretto",Classical,2.0
3228,['Wolfgang Amadeus Mozart'],[26350],0.414,0.138,0.402,113.422,-21.412,1,3,0.994,0.912,0.108,0.0364,0,365120,0,1946,1946,"Concerto for Piano and Orchestra No. ** in E-Flat Major, K. 449: III. Allegro ma non troppo",Classical,2.0
3653,['Wolfgang Amadeus Mozart'],[26350],0.402,0.228,0.173,142.662,-17.104,1,5,0.888,0.000627,0.329,0.0552,0,173960,34,1970,1/1/1970,"Die Zauberflöte, ***** / Act ** ""Der Hölle Rache kocht in meinem Herzen""",Classical,2.0
28987,['Eileen Farrell'],[179714],0.123,0.188,0.0336,60.389,-17.208,1,11,0.98,0.125,0.144,0.0439,0,404587,0,1937,1937,"Mild und leise, wie er lächelnd (Liebestod)",Classical,2.0
57226,['Maria Callas'],[740576],0.263,0.23,0.0398,93.946,-13.546,1,5,0.966,0.0244,0.119,0.0399,0,224387,1,1953,1953,"Bellini: I Puritani, Act ** ""E già al ponte - ***** il forte"" (Riccardo, Elvira, Giorgio, Gualtiero, Chorus, Bruno)",Classical,2.0
2818,['Wolfgang Amadeus Mozart'],[26350],0.336,0.25,0.383,91.992,-14.6,1,0,0.99,0.924,0.14,0.0344,0,489000,0,1951,1951,"Piano Concerto No. ** in C Major, K. 503: III. Allegretto",Classical,2.0
55844,['Luciano Pavarotti'],[579458],0.236,0.185,0.148,71.718,-16.594,1,2,0.976,0.000134,0.118,0.0425,0,255507,35,1983,1/1/1983,L'ultima canzone,Classical,2.0
2806,['Wolfgang Amadeus Mozart'],[26350],0.398,0.0879,0.379,91.054,-20.669,1,7,0.982,0.937,0.147,0.0432,0,328960,0,1947,1947,"******** No. 9 in D Major, K. *** ""Posthorn"": IV. Rondeau. Allegro ma non troppo",Classical,2.0
2878,['Wolfgang Amadeus Mozart'],[26350],0.213,0.129,0.066,87.339,-21.303,1,7,0.947,0.0565,0.201,0.0449,0,462000,0,1948,1948,"Quartet No. ** in G Major for Strings, K. 387: III. Andante cantabile",Classical,2.0
3250,['Wolfgang Amadeus Mozart'],[26350],0.428,0.237,0.357,79.904,-13.764,0,7,0.987,0.896,0.0849,0.0351,0,460027,60,2000,1/1/2000,"Symphony ***** in G minor, ****** ** Allegro con brio",Classical,2.0
2890,['Wolfgang Amadeus Mozart'],[26350],0.527,0.267,0.486,151.288,-14.485,1,5,0.965,0.0,0.159,0.085,0,133733,0,1952,1952,"Le Nozze di Figaro, '(The) Marriage of Figaro', Act I: Se vuol ballare (Figaro/Susanna)",Classical,2.0
37087,['Glenn Gould'],[803752],0.523,0.171,0.374,82.907,-18.45,1,4,0.994,0.932,0.0846,0.259,0,261893,7,1956,1956,"The Well-Tempered Clavier, Book ** Fugue No. 9 in E Major, BWV 878",Classical,2.0
53305,['Leonard Bernstein'],[239859],0.0768,0.0799,0.0387,79.61,-23.469,1,4,0.88,0.916,0.253,0.0416,0,231840,0,1950,1950,"Symphonic Dances (From ""West Side Story""): II. ********* (Adagio)",Classical,2.0
3259,['Wolfgang Amadeus Mozart'],[26350],0.172,0.0425,0.0416,114.364,-25.061,1,5,0.946,0.0596,0.082,0.0458,0,563573,1,1944,1/1/1944,"Symphony No. ** in C Major, K. *** ""Jupiter"": II. Andante cantabile",Classical,2.0
7721,['André Previn'],[30250],0.248,0.354,0.393,86.275,-10.957,1,2,0.824,0.681,0.455,0.0373,0,130707,7,1958,8/4/1958,Main *****,Classical,2.0
37038,['Glenn Gould'],[803752],0.412,0.451,0.976,103.607,-18.591,1,7,0.991,0.853,0.288,0.0542,0,145893,29,1974,1974,"French Suite No. 5 in G Major, BWV **** VII. Gigue",Classical,2.0
57285,['Maria Callas'],[740576],0.275,0.0868,0.116,63.871,-23.684,1,7,0.986,0.0149,0.115,0.0473,0,121307,10,1955,1955,"Puccini: Madama Butterfly, Act ** ""Già il sole!"" (Butterfly, Suzuki)",Classical,2.0
3482,['Wolfgang Amadeus Mozart'],[26350],0.321,0.226,0.19,77.298,-15.133,1,2,0.983,0.942,0.0782,0.0333,0,579000,0,1952,1952,"Piano Concerto No. ** in D Major, K. **** I. Allegro *****",Classical,2.0
37059,['Glenn Gould'],[803752],0.339,0.329,0.966,92.919,-19.057,0,0,0.992,0.878,0.153,0.0686,0,102587,20,1963,1963,"Prelude and Fugue No. 7 in E-Flat Major, BWV **** Fugue",Classical,2.0
3211,['Wolfgang Amadeus Mozart'],[26350],0.39,0.0359,0.222,108.232,-27.417,0,9,0.99,0.891,0.0758,0.0413,0,659427,18,1952,1952,"Rondo in A Minor for Piano, K. ***",Classical,2.0
2795,['Wolfgang Amadeus Mozart'],[26350],0.293,0.0297,0.194,102.613,-26.782,1,5,0.993,0.000254,0.0919,0.047,0,228640,0,1942,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts Sung in German): O säume länger nicht",Classical,2.0
2934,['Wolfgang Amadeus Mozart'],[26350],0.326,0.242,0.31,113.713,-12.828,1,10,0.928,0.898,0.314,0.0424,0,447400,0,1948,1948,"Symphony No. 40 in G Minor, K. 550: I. Allegro molto",Classical,2.0
3486,['Wolfgang Amadeus Mozart'],[26350],0.652,0.14,0.532,115.694,-21.569,1,7,0.982,0.0,0.57,0.601,0,72893,9,1955,1955,"Le nozze di Figaro, K. **** Act II Scene 8: Tutto è come il lasciai (Conte, Contessa)",Classical,2.0
53044,['Leonard Bernstein'],[239859],0.148,0.209,0.175,142.731,-18.426,1,3,0.94,0.000999,0.349,0.0333,0,156133,13,1959,1959,*********,Classical,2.0
3420,['Wolfgang Amadeus Mozart'],[26350],0.36,0.185,0.325,101.969,-16.842,1,9,0.981,0.578,0.326,0.0312,0,268293,0,1938,1938,"Trio No. 4 in E Major, K. **** II. Andante grazioso",Classical,2.0
53104,['Leonard Bernstein'],[239859],0.204,0.00613,0.21,68.668,-27.897,1,0,0.928,0.0198,0.0933,0.0461,0,179400,0,1950,1950,Dybbuk (Complete Ballet): Leah,Classical,2.0
53076,['Leonard Bernstein'],[239859],0.218,0.127,0.0375,68.887,-18.56,0,4,0.993,4.57e-06,0.108,0.0529,0,988867,0,1953,1953,In the Beginning,Classical,2.0
53389,['Leonard Bernstein'],[239859],0.473,0.0574,0.104,129.733,-31.57,0,4,0.902,0.872,0.309,0.0318,0,99133,18,1960,1960,"The Nutcracker Suite, Op. **** TH 35: IIb. Danses caractéristiques. Danse de la fée-dragée",Classical,2.0
3278,['Wolfgang Amadeus Mozart'],[26350],0.683,0.131,0.434,115.592,-24.135,1,7,0.977,0.0,0.183,0.639,0,65733,13,1955,1955,"Le nozze di Figaro, K. **** Act I Scene 3: Ed aspettaste il giorno (Bartolo, Marcellina)",Classical,2.0
7797,['Andrea Bocelli'],[751613],0.505,0.55,0.343,81.877,-6.891,1,0,0.836,0.000448,0.112,0.0359,0,209769,52,2006,1/1/2006,Solamente Una Vez,Classical,2.0
37172,['Glenn Gould'],[803752],0.372,0.501,0.974,109.773,-17.241,0,4,0.994,0.926,0.195,0.0501,0,54667,19,1956,1956,"Goldberg Variations, BWV 988: Variation ** a * Clav.",Classical,2.0
7719,['André Previn'],[30250],0.189,0.349,0.0722,135.34,-16.035,1,11,0.889,0.806,0.35,0.0435,0,400493,31,1976,1976,"Swan Lake, ****** Act IV: *** Finale (Andante - Allegro agitato - Alla breve - Moderato e maestoso)",Classical,2.0
11732,['Bidu Sayão'],[1950198],0.244,0.0557,0.0693,98.736,-22.892,1,3,0.991,8.04e-06,0.109,0.0422,0,100493,0,1942,1942,Le Nelumbo,Classical,2.0
3492,['Wolfgang Amadeus Mozart'],[26350],0.226,0.0429,0.153,69.163,-24.504,0,5,0.989,0.0631,0.335,0.0458,0,104227,9,1955,1955,"Le nozze di Figaro, K. **** Act IV Scene ** L'ho perduta, me meschina (Barbarina)",Classical,2.0
3450,['Wolfgang Amadeus Mozart'],[26350],0.372,0.25,0.728,164.652,-17.928,1,2,0.962,0.802,0.325,0.0437,0,236293,0,1938,1938,"Quintette à cordes No. 5 in D Major, K. 593: IV. Allegro",Classical,2.0
3430,['Wolfgang Amadeus Mozart'],[26350],0.218,0.0674,0.15,145.24,-19.632,1,0,0.961,0.788,0.123,0.0446,0,335773,0,1938,1938,"Quintette à cordes No. 3 in C Major, K. **** II. Menuetto (Allegretto) - Trio",Classical,2.0
3010,['Wolfgang Amadeus Mozart'],[26350],0.184,0.0238,0.0828,35.995,-27.658,1,11,0.574,0.0209,0.111,0.0561,0,341067,45,2003,1/10/2003,"******** In G Major: Eine Kleine Nachtmusik, K. **** II. Romance: Andante",Classical,2.0
36999,['Glenn Gould'],[803752],0.35,0.236,0.768,89.095,-26.063,1,7,0.992,0.91,0.142,0.0521,0,46093,8,1956,1956,"Goldberg Variations, BWV 988: Variation *** Canone alla Sesta. a * Clav. - **** Version",Classical,2.0
37152,['Glenn Gould'],[803752],0.46,0.409,0.966,104.237,-18.813,1,7,0.995,0.882,0.22,0.0457,0,37973,21,1956,1956,"Goldberg Variations, BWV 988: Variation 9 a * Clav. Canone alla Terza",Classical,2.0
3516,['Wolfgang Amadeus Mozart'],[26350],0.314,0.114,0.322,136.224,-19.769,1,0,0.923,0.0931,0.174,0.0424,0,340867,1,1944,1/1/1944,"******** No. ** in G Major, K. *** ""Eine kleine Nachtmusik"": II. Romanze",Classical,2.0
3269,['Wolfgang Amadeus Mozart'],[26350],0.376,0.13,0.304,133.543,-14.686,1,7,0.983,0.934,0.106,0.0424,0,272560,0,1947,1947,"Symphony No. 40 in G Minor, K. 550: III. Menuetto. Allegretto",Classical,2.0
36910,['Glenn Gould'],[803752],0.263,0.339,0.902,141.828,-19.828,1,5,0.978,0.883,0.132,0.0323,0,183640,19,1957,1957,"Italian Concerto in F Major, BWV **** III. Presto - Version of ****",Classical,2.0
68894,['Plácido Domingo'],[851639],0.219,0.207,0.112,136.646,-16.31,0,11,0.984,0.0503,0.687,0.039,0,166560,2,1946,1946,Tosca: E lucevan le stelle,Classical,2.0
3197,['Wolfgang Amadeus Mozart'],[26350],0.371,0.0742,0.536,138.376,-20.093,1,3,0.991,0.0167,0.385,0.0362,0,248507,0,1921,1921,"Symphony No. 39 in E-Flat Major, K. 543: III. Menuetto",Classical,2.0
57308,['Maria Callas'],[740576],0.298,0.0947,0.0729,117.705,-17.058,1,0,0.937,0.858,0.11,0.0474,0,135667,0,1953,1953,"Puccini: Tosca, Act 3 Scene 4: ""Com'è lunga l'attesa!"" (Tosca)",Classical,2.0
53077,['Leonard Bernstein'],[239859],0.4,0.429,0.187,103.544,-14.324,1,7,0.857,0.907,0.115,0.048,0,318867,0,1954,1954,Symphony for ********* Orchestra: III. Scherzo. Vivace - ************,Classical,2.0
53412,['Leonard Bernstein'],[239859],0.0912,0.00742,0.0396,86.863,-38.703,0,0,0.957,0.387,0.157,0.0333,0,200000,13,1958,1958,The Firebird Suite ***** Version): I. Introduction,Classical,2.0
53300,['Leonard Bernstein'],[239859],0.378,0.326,0.261,136.212,-16.144,1,10,0.68,0.000605,0.102,0.0422,0,210667,0,1945,1945,I. Psalm *** (verse ** & Psalm *** (complete) from Chichester Psalms for Chorus and Orchestra,Classical,2.0
11705,['Bidu Sayão'],[1950198],0.481,0.212,0.392,117.551,-12.158,1,0,0.958,0.00175,0.17,0.0607,0,210360,1,1942,1942,Je veux vivre from Roméo et Juliette (Act I),Classical,2.0
48329,['Julian Bream'],[151666],0.416,0.0427,0.15,95.698,-27.076,1,0,0.984,0.846,0.092,0.0563,0,306467,21,1964,1964,Fandanguillo,Classical,2.0
3427,['Wolfgang Amadeus Mozart'],[26350],0.288,0.0577,0.237,107.569,-24.896,1,8,0.985,0.508,0.11,0.0374,0,565027,0,1938,1938,"Sonate pour violon et piano No. 33 in E-Flat Major, K. **** II. Adagio",Classical,2.0
53182,['Leonard Bernstein'],[239859],0.273,0.164,0.057,91.024,-12.796,1,10,0.92,0.934,0.224,0.0286,0,121027,8,1962,1962,Fanfare for the Common Man,Classical,2.0
53348,['Leonard Bernstein'],[239859],0.625,0.477,0.758,140.831,-15.533,1,7,0.769,0.0,0.67,0.324,0,241827,19,1957,1957,"West Side Story (Original Broadway Cast): Act II: Gee, ******* Krupke",Classical,2.0
3550,['Wolfgang Amadeus Mozart'],[26350],0.342,0.152,0.348,77.94,-17.833,1,2,0.991,0.0942,0.37,0.0596,0,288333,8,1955,1955,"Le nozze di Figaro, K. **** Act III Scene 4: Hai già vinta la causa! … Vedrò mentre io sospiro (Conte)",Classical,2.0
53009,['Leonard Bernstein'],[239859],0.217,0.0857,0.0586,100.56,-36.705,1,7,0.689,0.505,0.826,0.0588,0,47160,13,1957,1957,"Symphonic Dances from ""West Side Story"" *: Symphonic Dances from West Side Story: Meeting Scene (Meno mosso)",Classical,2.0
2889,['Wolfgang Amadeus Mozart'],[26350],0.417,0.419,0.438,132.056,-10.707,1,3,0.937,7.95e-05,0.29,0.0747,0,231933,0,1952,1952,"Le Nozze di Figaro, '(The) Marriage of Figaro', Act II: Voi signor, che giusto siete (Marcellina/Bartolo/Basilio/Conte/Susanna/Contessa/Figaro)",Classical,2.0
53150,['Leonard Bernstein'],[239859],0.271,0.409,0.251,81.637,-12.017,1,0,0.513,0.832,0.23,0.0338,0,682493,7,1960,1960,"Symphony No. 5 in C Minor, Op. 67: IV. Allegro",Classical,2.0
7772,['André Previn'],[30250],0.343,0.27,0.367,111.824,-12.925,1,0,0.954,0.932,0.107,0.0336,0,171933,6,1953,11/26/1953,"Overture Medley: Always True to You In My Fashion / Why Can't You Behave / Another Openin', Another Show / So In Love",Classical,2.0
7735,['André Previn'],[30250],0.531,0.512,0.699,144.557,-13.207,0,11,0.571,3.34e-05,0.336,0.166,0,173733,5,1958,8/4/1958,Dissolve ******* / Gossip - Extended Version,Classical,2.0
3024,['Wolfgang Amadeus Mozart'],[26350],0.239,0.0467,0.0484,90.881,-20.011,0,0,0.985,0.917,0.149,0.0348,0,665000,0,1952,1952,"Piano Concerto No. 9 in E-Flat Major, K. **** II. Andantino",Classical,2.0
53115,['Leonard Bernstein'],[239859],0.438,0.299,0.302,106.321,-19.369,0,8,0.907,0.844,0.608,0.0337,0,197747,13,1958,1958,Le sacre du printemps: The Augurs of Spring - Dances of the Young ***** - **** Version,Classical,2.0
3230,['Wolfgang Amadeus Mozart'],[26350],0.418,0.0141,0.33,131.415,-22.662,1,2,0.981,0.443,0.0908,0.0398,0,248480,0,1947,1947,"Divertimento No. * in D Major, K. **** V. Menuetto - Trio I - Trio II",Classical,2.0
36938,['Glenn Gould'],[803752],0.397,0.399,0.945,103.237,-19.996,0,11,0.993,0.918,0.1,0.0426,0,276347,16,1957,1957,"Fugue in B minor on a theme by Tomaso Albinoni, BWV ***",Classical,2.0
3229,['Wolfgang Amadeus Mozart'],[26350],0.475,0.131,0.717,109.732,-18.553,1,2,0.989,0.528,0.0867,0.0412,0,274240,0,1947,1947,"Violin Sonata in G Major, *********** II. Allegro",Classical,2.0
37212,['Glenn Gould'],[803752],0.595,0.11,0.683,61.114,-26.101,0,9,0.992,0.876,0.133,0.0595,0,121587,23,1957,1957,"******* No. 3 in A Minor, BWV **** IV. Sarabande",Classical,2.0
3287,['Wolfgang Amadeus Mozart'],[26350],0.383,0.0533,0.253,175.648,-24.498,1,7,0.983,0.0,0.28,0.0579,0,144307,11,1955,1955,"Le nozze di Figaro, K. **** Act I Scene 8: Cos'è questa commedia? (Conte, Figaro, Susanna)",Classical,2.0
36968,['Glenn Gould'],[803752],0.497,0.212,0.615,106.966,-22.366,1,1,0.991,0.811,0.103,0.0474,0,64880,23,1963,1963,"Prelude and Fugue No. 3 in C-Sharp Major, BWV 848: Prelude",Classical,2.0
53400,['Leonard Bernstein'],[239859],0.303,0.122,0.131,116.071,-19.892,1,7,0.932,0.65,0.0713,0.0671,0,275533,0,1950,1950,Fancy Free Ballet: VII. Finale,Classical,2.0
44679,['John Cage'],[183867],0.566,0.26,0.174,111.067,-17.251,0,4,0.988,0.817,0.132,0.0439,0,257000,2,1951,1/1/1951,Sonatas and Interludes for Prepared Piano: Sonata XII,Classical,2.0
53312,['Leonard Bernstein'],[239859],0.106,0.0433,0.0375,91.95,-24.867,1,0,0.933,0.903,0.0841,0.0477,0,239173,21,1960,1960,4 Dance Episodes from Rodeo: II. Corral Nocturne,Classical,2.0
2898,['Wolfgang Amadeus Mozart'],[26350],0.58,0.226,0.315,110.282,-24.539,1,7,0.903,0.0,0.436,0.46,0,121773,0,1954,1/1/1954,"Così fan tutte, K. 588, Act II: Ah poveretto me (Live)",Classical,2.0
3097,['Wolfgang Amadeus Mozart'],[26350],0.304,0.122,0.245,139.709,-19.912,1,2,0.924,0.922,0.128,0.0402,0,261627,38,1991,1/1/1991,"Le nozze di Figaro, ****** Overture",Classical,2.0
