,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
72623,"['Robert Fripp', 'Brian Eno']","[238440, 617196]",0.191,0.244,0.0227,137.003,-17.477,1,5,0.968,0.846,0.391,0.0489,0,231109,25,1975,1975,An Index Of Metals III,Pop/Rock,0.0
72624,"['Robert Fripp', 'Brian Eno']","[238440, 617196]",0.127,0.253,0.0336,164.988,-17.356,1,0,0.75,0.885,0.116,0.0483,0,390710,24,1975,1975,An Index Of Metals IV,Pop/Rock,0.0
72625,"['Robert Fripp', 'Brian Eno']","[238440, 617196]",0.0835,0.211,0.0379,170.129,-18.336,1,7,0.015,0.942,0.106,0.0452,0,329468,39,1975,1975,Wind On Water,Pop/Rock,0.0
72626,"['Robert Fripp', 'Brian Eno']","[238440, 617196]",0.369,0.126,0.036,97.341,-16.478,1,2,0.896,0.0723,0.0733,0.0315,0,470922,38,1975,1975,Evening Star,Pop/Rock,0.0
72627,"['Robert Fripp', 'Brian Eno']","[238440, 617196]",0.0936,0.0353,0.0286,88.663,-21.575,1,11,0.942,0.962,0.103,0.0436,0,377844,35,1973,1973,The Heavenly Music Corporation I,Pop/Rock,0.0
72628,"['Robert Fripp', 'Brian Eno']","[238440, 617196]",0.315,0.155,0.0702,132.842,-19.625,1,5,0.977,0.922,0.142,0.0366,0,175320,33,1975,1975,Evensong,Pop/Rock,0.0
72629,"['Robert Glasper Experiment', 'Erykah Badu']","[2823663, 170770]",0.775,0.571,0.379,97.491,-8.097,1,8,0.0291,0.0882,0.0941,0.0342,0,307627,52,2012,1/1/2012,Afro ****,R&B;,6.0
72630,"['Robert Glasper Experiment', 'Musiq Soulchild', 'Chrisette Michele']","[2823663, 935739, 532610]",0.632,0.41,0.33,71.972,-12.129,0,5,0.696,0.00307,0.104,0.0677,0,308933,47,2012,1/1/2012,Ah Yeah,R&B;,6.0
72631,"['Robert Glasper', 'Erykah Badu']","[288985, 170770]",0.819,0.428,0.454,87.9,-9.883,0,5,0.128,0.00151,0.211,0.317,0,307440,54,2012,1/1/2012,Afro ****,Jazz,13.0
72632,"['Robert Gordon', 'Link Wray']","[285693, 240311]",0.556,0.633,0.652,124.163,-11.307,1,4,0.0043,0.272,0.396,0.0787,0,168093,32,1978,6/15/1978,The Way I Walk (with Link Wray),Pop/Rock,0.0
72651,"['Robert Palmer', 'UB40']","[93632, 181376]",0.526,0.766,0.973,112.794,-10.348,1,8,0.0575,0.215,0.0492,0.0598,0,205640,52,1990,11/5/1990,I'll Be Your Baby ******* (feat. UB40),Pop/Rock,0.0
72683,"['Robert Plant', 'Alison Krauss']","[830538, 745071]",0.519,0.438,0.376,74.561,-11.58,1,2,0.618,0.513,0.171,0.0256,0,255827,45,2007,10/23/2007,******* the *****,Pop/Rock,0.0
72684,"['Robert Plant', 'Alison Krauss']","[830538, 745071]",0.491,0.66,0.408,190.614,-7.473,1,11,0.089,0.298,0.176,0.0436,0,212840,43,2007,10/23/2007,Gone Gone Gone (Done Moved On),Pop/Rock,0.0
72685,"['Robert Plant', 'Alison Krauss']","[830538, 745071]",0.517,0.518,0.465,143.224,-8.66,1,9,0.202,0.434,0.16,0.0371,0,353227,40,2007,10/23/2007,Please Read The Letter,Pop/Rock,0.0
72686,"['Robert Plant', 'Alison Krauss']","[830538, 745071]",0.729,0.513,0.642,127.673,-9.862,0,10,0.194,0.543,0.222,0.0579,0,243480,40,2007,10/23/2007,Rich Woman,Pop/Rock,0.0
72713,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.229,0.0723,0.0738,79.303,-17.46,1,9,0.975,0.000176,0.087,0.0402,0,219600,35,1990,4/3/1990,For All We Know,R&B;,6.0
72714,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.448,0.225,0.25,140.295,-15.879,1,7,0.509,6.88e-05,0.0507,0.0322,0,214253,28,1972,1972,Be Real Black for Me,R&B;,6.0
72715,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.593,0.579,0.705,101.649,-10.692,1,1,0.171,0.000203,0.611,0.0521,0,254453,35,1990,4/3/1990,You Are My Heaven (feat. Donny Hathaway),R&B;,6.0
72716,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.397,0.424,0.411,87.36,-9.179,1,1,0.678,0.0,0.17,0.037,0,203733,34,1990,4/3/1990,You've Got a Friend,R&B;,6.0
72717,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.746,0.755,0.931,111.089,-11.846,0,1,0.334,0.00645,0.0447,0.0422,0,587511,26,1980,1980,Back Together ***** (feat. Donny Hathaway),R&B;,6.0
72718,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.552,0.386,0.583,114.969,-15.39,1,8,0.252,2.78e-06,0.0954,0.0279,0,163453,24,1972,1972,Where Is the Love,R&B;,6.0
72719,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.558,0.439,0.605,114.969,-13.443,1,8,0.369,1.79e-05,0.161,0.0281,0,166400,19,1978,1978,Where Is the Love,R&B;,6.0
72720,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.757,0.466,0.604,115.462,-16.178,1,2,0.072,2.78e-06,0.0767,0.0354,0,468114,27,1980,1980,Don't Make Me Wait Too Long (feat. Donny Hathaway),R&B;,6.0
72721,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.49,0.321,0.229,121.377,-13.283,1,9,0.711,2.15e-06,0.0372,0.0302,0,280800,55,1977,1977,The Closer I Get to You,R&B;,6.0
72722,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.558,0.439,0.605,114.969,-13.443,1,8,0.369,1.79e-05,0.161,0.0281,0,166400,57,1990,4/3/1990,Where Is the Love,R&B;,6.0
72723,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.776,0.937,0.911,111.028,-5.477,0,1,0.183,0.000978,0.293,0.0745,0,290973,45,1990,4/3/1990,Back Together ***** (feat. Donny Hathaway),R&B;,6.0
72724,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.49,0.321,0.229,121.377,-13.283,1,9,0.711,2.15e-06,0.0372,0.0302,0,280800,45,1990,4/3/1990,The Closer I Get to You,R&B;,6.0
72725,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.558,0.439,0.605,114.969,-13.443,1,8,0.369,1.79e-05,0.161,0.0281,0,166400,45,2005,4/19/2005,Where Is the Love,R&B;,6.0
72756,"['Robin Guthrie', 'Harold Budd']","[247545, 186927]",0.223,0.0828,0.0359,129.825,-24.326,1,2,0.99,0.828,0.0828,0.0563,0,293480,47,2011,2/18/2011,Radiant City,Pop/Rock,0.0
72757,"['Robin Thicke', 'Pharrell Williams']","[238686, 275757]",0.902,0.358,0.773,116.025,-9.032,0,9,0.0285,0.00992,0.0917,0.15,0,263280,46,2006,1/1/2006,Wanna Love You **** - Main,R&B;,6.0
72758,"['Robin Thicke', 'Pharrell Williams']","[238686, 275757]",0.861,0.504,0.881,120.0,-7.707,1,7,0.00412,1.78e-05,0.0783,0.0489,0,263053,52,2013,1/1/2013,Blurred Lines,R&B;,6.0
72759,"['Robin Thicke', 'Pharrell Williams']","[238686, 275757]",0.853,0.599,0.843,119.993,-4.756,1,7,0.00334,7.93e-06,0.0759,0.0411,0,263827,75,2013,1/1/2013,Blurred Lines,R&B;,6.0
72760,"['Robin Thicke', 'Verdine White']","[238686, 841950]",0.854,0.766,0.784,118.004,-4.697,0,9,0.0242,0.0,0.0793,0.141,0,224258,68,2015,4/7/2015,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",R&B;,6.0
72767,"['Robin Trower', 'Jack Bruce']","[831381, 152312]",0.612,0.842,0.801,128.159,-9.296,1,1,0.00914,0.00172,0.175,0.0464,0,176000,24,1981,1/1/1981,Into Money,Pop/Rock,0.0
72842,"['Rocío Dúrcal', 'Juan Gabriel']","[831708, 240252]",0.608,0.49,0.488,91.143,-4.303,1,2,0.376,1.92e-06,0.199,0.0229,0,283533,44,2009,4/7/2009,El Destino (with Juan Gabriel),Latin,11.0
72843,"['Rocío Dúrcal', 'Juan Gabriel']","[831708, 240252]",0.836,0.245,0.823,133.466,-15.488,1,5,0.428,9.78e-05,0.12,0.0472,0,214800,35,1984,1984,Te Quiero Mucho Mucho (with Juan Gabriel),Latin,11.0
72844,"['Rocío Dúrcal', 'Juan Gabriel']","[831708, 240252]",0.753,0.233,0.775,131.264,-16.193,1,7,0.74,7.37e-06,0.0977,0.0468,0,222760,63,1984,1984,Déjame Vivir (with Juan Gabriel),Latin,11.0
72845,"['Rocío Dúrcal', 'Juan Gabriel']","[831708, 240252]",0.434,0.562,0.563,84.859,-9.048,1,5,0.638,0.0,0.974,0.0743,0,200000,55,1992,4/10/1992,Fue un Placer Conocerte (En Vivo) (with Juan Gabriel) - Desde el Auditorio Nacional,Latin,11.0
72846,"['Rocío Dúrcal', 'Juan Gabriel']","[831708, 240252]",0.413,0.348,0.612,75.546,-10.166,1,9,0.932,1.38e-05,0.129,0.0442,0,189333,39,1983,3/5/1983,***** (with Juan Gabriel) - En Vivo,Latin,11.0
72847,"['Rocío Dúrcal', 'Juan Gabriel']","[831708, 240252]",0.753,0.26,0.76,131.702,-15.042,1,7,0.66,0.0,0.0929,0.0505,0,223573,51,1984,4/26/1984,Déjame Vivir (with Juan Gabriel),Latin,11.0
72848,"['Rocío Dúrcal', 'Juan Gabriel']","[831708, 240252]",0.272,0.141,0.438,207.133,-16.89,1,5,0.751,3e-06,0.191,0.0366,0,217067,47,1984,4/26/1984,"Perdóname, Olvídalo (with Juan Gabriel)",Latin,11.0
72849,"['Rocío Dúrcal', 'Juan Gabriel']","[831708, 240252]",0.27,0.171,0.409,205.905,-15.242,1,5,0.754,2.3e-06,0.1,0.0363,0,218000,39,1984,1984,"Perdóname, Olvídalo (with Juan Gabriel)",Latin,11.0
72850,"['Rocío Dúrcal', 'Julio Iglesias']","[831708, 102985]",0.476,0.622,0.335,90.093,-3.503,1,5,0.397,3.13e-06,0.112,0.029,0,210467,60,2010,11/29/2010,Como Han Pasado los Años (with Julio Iglesias),Latin,11.0
72914,"['Rod Stewart', 'Miguel', 'Mark Ronson']","[293896, 2570457, 237773]",0.394,0.661,0.335,149.822,-8.684,1,4,0.0101,0.0,0.343,0.193,1,260987,73,2015,5/26/2015,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",Pop/Rock,0.0
72915,"['Rod Stewart', 'Stevie Wonder']","[293896, 622805]",0.46,0.486,0.19,109.853,-7.723,1,9,0.608,0.0,0.0574,0.0301,0,270227,52,2004,10/12/2004,What A Wonderful World (feat. Stevie Wonder),Pop/Rock,0.0
72916,"['Rod Stewart', 'The Temptations']","[293896, 569685]",0.65,0.807,0.788,116.003,-7.536,1,9,0.144,0.0,0.0786,0.0437,0,240400,39,1991,1991,The Motown Song (with The Temptations),Pop/Rock,0.0
72917,"['Rod Stewart', 'Tina Turner']","[293896, 597309]",0.623,0.974,0.71,141.235,-4.922,0,5,0.00521,1.87e-05,0.0775,0.0715,0,252720,46,1991,1/1/1991,It Takes Two (with Tina Turner),Pop/Rock,0.0
73004,"['Rodney Crowell', 'Emmylou Harris']","[294085, 159699]",0.604,0.393,0.365,73.708,-10.633,1,9,0.506,0.000697,0.109,0.0708,0,326333,20,1986,1986,******* from the Storm,Country,1.0
73005,"['Rodney Crowell', 'Rosanne Cash']","[294085, 285272]",0.686,0.587,0.743,113.598,-8.295,1,2,0.524,0.0,0.372,0.0286,0,200133,28,1988,1988,It's Such A Small World,Country,1.0
73040,"['Roger Glover', 'Ronnie James Dio']","[249238, 845775]",0.599,0.812,0.766,111.691,-4.971,1,7,0.634,3.47e-05,0.849,0.0494,0,197267,47,1974,5/27/1974,Love Is All,-1,-1.0
73069,"['Roger Waters', ""Sinéad O'Connor"", 'The Band']","[254556, 756180, 38490]",0.478,0.273,0.0701,135.102,-15.879,1,7,0.367,0.0105,0.873,0.0317,0,397933,30,1990,1/1/1990,****** - Live In Berlin,Pop/Rock,0.0
73070,"['Roger Waters', 'Van Morrison', 'The Band']","[254556, 307461, 38490]",0.481,0.505,0.255,127.068,-13.002,1,2,0.0509,0.0339,0.814,0.0391,0,482160,40,1990,1/1/1990,Comfortably Numb - Live In Berlin,Pop/Rock,0.0
73105,"['Romeo Santos', 'Usher']","[2367865, 303506]",0.764,0.739,0.77,132.995,-6.422,1,1,0.403,0.0,0.0821,0.0574,0,252253,68,2012,8/27/2012,Promise (feat. ******,Latin,11.0
73106,"['Romeo Santos', 'Carlos Santana']","[2367865, 175196]",0.869,0.684,0.88,115.052,-4.915,1,1,0.362,0.0,0.0737,0.0456,0,264267,66,2014,2/25/2014,Necio (feat. Carlos Santana),Latin,11.0
73107,"['Romeo Santos', 'Daddy Yankee', 'Nicky Jam']","[2367865, 559405, 867980]",0.635,0.713,0.749,179.864,-6.909,1,11,0.228,0.0,0.0506,0.0937,0,204701,71,2017,7/21/2017,Bella y Sensual,Latin,11.0
73108,"['Romeo Santos', 'Marc Anthony']","[2367865, 673486]",0.645,0.786,0.738,91.459,-4.248,0,4,0.396,0.0,0.111,0.0566,0,306453,68,2014,2/25/2014,Yo También (feat. Marc Anthony),Latin,11.0
73109,"['Romeo Santos', 'Raulín Rodríguez']","[2367865, 868063]",0.768,0.755,0.834,132.002,-4.331,0,9,0.323,0.0,0.208,0.0422,0,279347,64,2012,8/27/2012,Debate De 4,Latin,11.0
73146,"['Ron White', 'Jeff Foxworthy']","[833610, 225690]",0.353,0.841,0.115,83.268,-11.624,1,2,0.965,0.00068,0.932,0.744,0,530762,37,2004,11/23/2004,I Believe,Comedy/Spoken,4.0
73159,"['Ronnie James Dio', 'Yngwie Malmsteen']","[845775, 689367]",0.313,0.53,0.264,156.07,-9.715,0,5,0.0312,1.24e-06,0.123,0.0306,0,268028,52,2003,6/10/2003,Dream On,Pop/Rock,0.0
73165,"['Ronnie Milsap', 'Kenny Rogers']","[334740, 69986]",0.508,0.119,0.174,76.308,-19.255,1,9,0.731,9.84e-06,0.135,0.0268,0,237267,41,1987,6/1/1987,"Make No Mistake, ***** Mine",Country,1.0
73242,"['Rose Royce', 'The Pointer Sisters']","[343215, 894847]",0.729,0.738,0.944,171.036,-11.047,1,1,0.234,4.62e-06,0.0512,0.0755,0,171333,25,1976,1/1/1976,You Gotta Believe,R&B;,6.0
73262,"['Rosemary Clooney', 'Pérez Prado']","[345734, 310383]",0.587,0.513,0.722,107.084,-8.892,0,10,0.823,0.0,0.142,0.0627,0,158667,39,2003,9/9/2003,Sway (with Pérez Prado y Su Orquesta),Vocal,12.0
73460,"['Roy Ayers', 'Kali Uchis']","[345168, 3446629]",0.512,0.427,0.191,75.027,-7.338,0,9,0.405,0.0837,0.0976,0.0277,1,179043,58,2015,4/13/2015,"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",Jazz,13.0
73496,"['Roy Eldridge', ""Anita O'Day""]","[346637, 479028]",0.525,0.323,0.571,76.412,-10.553,0,5,0.878,0.000427,0.0878,0.0708,0,183040,1,1937,1937,Let Me *** Uptown (feat. Roy Eldridge & Anita O'Day),Jazz,13.0
73497,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.565,0.23,0.669,78.712,-17.681,0,10,0.734,0.000713,0.105,0.0768,0,372440,23,1954,1/1/1954,Algo Bueno,Jazz,13.0
73498,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.648,0.146,0.61,123.741,-18.713,1,5,0.817,0.0,0.104,0.112,0,324533,11,1954,1/1/1954,********* I'm Happy,Jazz,13.0
73499,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.679,0.433,0.836,109.682,-15.572,0,4,0.549,0.000978,0.105,0.0898,0,476867,7,1954,1/1/1954,******* *****,Jazz,13.0
73500,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.556,0.0444,0.229,123.051,-20.842,1,0,0.939,0.487,0.074,0.0513,0,659493,5,1954,1/1/1954,I Can't Get Started,Jazz,13.0
73501,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.665,0.339,0.845,109.772,-14.964,1,0,0.426,0.103,0.113,0.134,0,546667,6,1954,1/1/1954,**** Moon,Jazz,13.0
73502,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.575,0.205,0.525,122.041,-18.264,1,5,0.758,0.0,0.0897,0.129,0,333907,5,1954,1/1/1954,Pretty-Eyed Baby,Jazz,13.0
73503,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.524,0.45,0.779,115.45,-14.519,0,9,0.565,0.00576,0.109,0.0646,0,557360,5,1954,1/1/1954,I've Found A New Baby,Jazz,13.0
73504,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.323,0.588,0.757,165.725,-14.566,1,1,0.281,0.372,0.0628,0.0829,0,594707,5,1954,1/1/1954,Limehouse *****,Jazz,13.0
73505,"['Roy Eldridge', 'Dizzy Gillespie']","[346637, 162677]",0.502,0.0399,0.292,91.724,-19.575,1,5,0.979,0.794,0.0827,0.0576,0,679333,4,1954,1/1/1954,Ballad Medley,Jazz,13.0
73506,"['Roy Eldridge', 'Mel Tormé']","[346637, 344275]",0.374,0.587,0.841,166.838,-8.559,1,3,0.813,0.879,0.286,0.0879,0,253063,0,1947,10/17/1947,How High the Moon,Jazz,13.0
73507,"['Roy Eldridge', 'Mel Tormé']","[346637, 344275]",0.507,0.566,0.88,96.099,-10.309,0,4,0.82,8.33e-05,0.785,0.142,0,167996,0,1947,10/17/1947,*********** Rose,Jazz,13.0
73508,"['Roy Eldridge', 'Mel Tormé']","[346637, 344275]",0.413,0.813,0.755,133.695,-7.765,1,3,0.833,0.744,0.107,0.145,0,263616,0,1947,10/17/1947,Lover,Jazz,13.0
73509,"['Roy Eldridge', 'Mel Tormé']","[346637, 344275]",0.51,0.638,0.869,93.491,-9.658,1,3,0.883,0.738,0.629,0.0877,0,579384,0,1947,10/17/1947,Flip and Jazz,Jazz,13.0
73530,"['Roy Orbison', 'k.d. lang']","[852007, 852997]",0.471,0.31,0.274,147.686,-11.583,1,2,0.455,3.16e-06,0.289,0.024,0,227747,48,1992,10/20/1992,Crying,Pop/Rock,0.0
73648,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.662,0.764,0.769,135.902,-7.994,1,7,0.152,0.0103,0.0803,0.0819,0,374813,29,1981,1/1/1981,De Que?,Latin,11.0
73649,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.567,0.699,0.935,108.681,-8.446,1,7,0.649,1.41e-06,0.313,0.109,0,415133,28,1981,1/1/1981,Madame Kalalú,Latin,11.0
73650,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.518,0.537,0.678,91.688,-6.593,0,4,0.69,0.0,0.305,0.0389,0,370227,28,1977,1/1/1977,Pablo Pueblo,Latin,11.0
73651,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.577,0.698,0.95,111.867,-5.947,0,0,0.472,0.0,0.0752,0.0427,0,358547,28,1977,1/1/1977,Según el Color,Latin,11.0
73652,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.796,0.65,0.901,143.848,-6.642,0,4,0.576,5.05e-06,0.0948,0.0403,0,388160,50,1981,1/1/1981,Te Están Buscando,Latin,11.0
73653,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.787,0.561,0.932,132.748,-8.575,1,9,0.554,0.0,0.115,0.0455,0,364160,46,1981,1/1/1981,Ligia Elena,Latin,11.0
73654,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.61,0.676,0.817,129.684,-8.212,1,9,0.64,6.03e-05,0.337,0.256,0,420667,42,1981,1/1/1981,Tiburón,Latin,11.0
73655,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.566,0.704,0.833,104.983,-5.606,1,5,0.367,0.0,0.175,0.0406,0,513320,42,1982,1/1/1982,Yo Puedo Vivir Del Amor,Latin,11.0
73656,"['Rubén Blades', 'Willie Colón']","[296024, 686577]",0.721,0.68,0.944,106.462,-7.298,0,3,0.663,0.0,0.547,0.0738,0,296240,40,1977,1/1/1977,Plantación Adentro,Latin,11.0
73689,"['Rufus & Chaka Khan', 'Chaka Khan']","[299840, 802302]",0.469,0.374,0.662,161.75,-10.565,1,0,0.704,2.49e-05,0.128,0.0633,0,181107,31,1974,1/1/1974,Walkin' In The Sun,R&B;,6.0
73690,"['Rufus & Chaka Khan', 'Chaka Khan']","[299840, 802302]",0.507,0.501,0.68,98.204,-10.105,1,4,0.763,1.36e-05,0.0459,0.0611,0,262587,21,1974,1/1/1974,Smokin' Room,R&B;,6.0
73691,"['Rufus & Chaka Khan', 'Chaka Khan']","[299840, 802302]",0.657,0.546,0.757,73.131,-9.738,1,1,0.616,0.0,0.226,0.269,0,278000,53,1974,1/1/1974,Tell Me ********* Good,R&B;,6.0
73692,"['Rufus & Chaka Khan', 'Chaka Khan']","[299840, 802302]",0.565,0.695,0.951,97.246,-10.21,1,0,0.637,0.000401,0.256,0.0803,0,279760,39,1974,1/1/1974,You Got The Love,R&B;,6.0
73693,"['Rufus & Chaka Khan', 'Chaka Khan']","[299840, 802302]",0.68,0.504,0.785,95.241,-11.15,0,4,0.446,0.00273,0.0778,0.0359,0,339880,33,1978,1/1/1978,Stay,R&B;,6.0
73711,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.874,0.672,0.933,127.59,-9.61,0,5,0.225,0.0775,0.0678,0.11,0,238480,27,1975,1/1/1975,Dance Wit Me,R&B;,6.0
73712,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.651,0.533,0.734,160.755,-8.46,1,9,0.494,0.000709,0.152,0.0491,0,200173,27,1982,1/1/1982,Sweet Thing,R&B;,6.0
73713,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.48,0.586,0.528,80.691,-12.886,1,9,0.434,1.02e-06,0.978,0.122,0,214640,30,1983,8/10/1983,Sweet Thing (Live),R&B;,6.0
73714,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.669,0.646,0.726,95.139,-7.929,0,4,0.316,0.000834,0.127,0.034,0,342133,25,1982,1/1/1982,Stay,R&B;,6.0
73715,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.42,0.625,0.924,173.621,-9.764,0,7,0.442,0.0023,0.041,0.0656,0,179667,22,1974,1/1/1974,Please Pardon Me (You Remind Me Of A Friend),R&B;,6.0
73716,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.621,0.769,0.856,121.17,-8.696,0,5,0.0845,0.000317,0.0369,0.0547,0,268200,24,1974,1/1/1974,Once You Get Started,R&B;,6.0
73717,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.659,0.617,0.747,121.383,-8.111,1,3,0.397,0.00104,0.0714,0.0376,0,281573,22,1975,1/1/1975,Fool's Paradise,R&B;,6.0
73718,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.587,0.47,0.723,125.129,-12.572,0,1,0.42,0.0366,0.226,0.0389,0,260893,21,1977,1/1/1977,At ******** (My Love Will Lift You Up),R&B;,6.0
73719,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.649,0.661,0.662,92.773,-8.344,1,4,0.666,2.65e-05,0.305,0.0441,0,249533,20,1982,1/1/1982,Hollywood,R&B;,6.0
73720,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.869,0.736,0.91,127.675,-8.173,0,5,0.0918,0.0362,0.0577,0.091,0,240600,21,1982,1/1/1982,Dance Wit Me,R&B;,6.0
73721,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.619,0.674,0.962,95.637,-8.629,1,0,0.543,0.000549,0.115,0.071,0,285040,20,1982,1/1/1982,You Got The Love,R&B;,6.0
73722,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.435,0.543,0.283,98.955,-11.835,0,4,0.643,7.03e-05,0.122,0.0439,0,303187,20,1974,1/1/1974,Pack'd My Bags,R&B;,6.0
73723,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.71,0.387,0.806,80.557,-12.82,1,9,0.725,0.00617,0.113,0.0484,0,200147,53,1975,1/1/1975,Sweet Thing,R&B;,6.0
73724,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.808,0.623,0.767,104.299,-15.805,0,10,0.216,0.000396,0.0782,0.0463,0,285573,63,1983,1983,Ain't ******,R&B;,6.0
73725,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.724,0.404,0.794,73.983,-9.186,1,1,0.657,0.0,0.116,0.231,0,280040,51,1982,1/1/1982,Tell Me ********* Good,R&B;,6.0
73726,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.491,0.294,0.199,124.783,-13.23,1,4,0.647,7.79e-06,0.0992,0.0297,0,200200,44,1974,1/1/1974,Your Smile,R&B;,6.0
73727,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.618,0.368,0.769,164.871,-16.462,0,8,0.769,0.0113,0.122,0.0363,0,288373,45,1977,1/1/1977,Everlasting Love,R&B;,6.0
73728,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.823,0.765,0.722,104.8,-12.393,0,10,0.222,6.73e-05,0.116,0.0456,0,245133,46,1983,8/10/1983,Ain't ****** (Live),R&B;,6.0
73729,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.615,0.431,0.594,93.543,-13.976,1,7,0.0403,0.000128,0.0573,0.0462,0,293600,32,1974,1/1/1974,Stop On By,R&B;,6.0
73730,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.654,0.401,0.685,92.744,-16.35,1,4,0.841,0.155,0.0996,0.0563,0,249400,29,1977,1/1/1977,Hollywood,R&B;,6.0
73737,"['Rush', 'Aimee Mann']","[203008, 610346]",0.529,0.937,0.611,138.292,-7.832,1,4,0.043,0.0302,0.333,0.046,0,308867,52,1987,1/1/1987,Time Stand Still,Pop/Rock,0.0
74356,"['Sam Smith', 'Demi Lovato']","[2509942, 996127]",0.501,0.674,0.152,155.051,-6.363,1,5,0.00346,3.56e-05,0.282,0.0408,0,200838,86,2020,4/16/2020,I’m Ready (with Demi Lovato),Pop/Rock,0.0
74357,"['Sam Smith', 'John Legend']","[2509942, 814387]",0.468,0.19,0.326,125.319,-11.138,1,4,0.919,0.0,0.107,0.0373,0,219536,76,2015,11/6/2015,Lay Me Down,Pop/Rock,0.0
74451,"['Sandi Patty', 'Wayne Watson']","[239655, 252513]",0.377,0.537,0.133,96.856,-5.516,1,0,0.512,0.0,0.098,0.0257,0,327800,33,1990,10/1/1990,"Another Time, Another Place",Religious,16.0
74465,"['Santana', 'Michelle Branch']","[295756, 888484]",0.59,0.929,0.674,119.818,-3.236,1,2,0.0714,0.000153,0.0598,0.0478,0,254467,61,2002,9/30/2002,The Game of Love (feat. ******** Branch) - Main / Radio Mix,Pop/Rock,0.0
74466,"['Santana', 'Chris Cornell']","[295756, 775406]",0.406,0.988,0.24,100.038,-2.72,1,9,0.0437,0.0637,0.0664,0.0926,0,231360,54,2010,9/20/2010,Whole Lotta Love (feat. Chris Cornell),Pop/Rock,0.0
74467,"['Santana', 'Citizen Cope']","[295756, 110791]",0.532,0.468,0.247,112.392,-7.624,1,2,0.168,0.0,0.125,0.0431,0,280173,51,2002,9/30/2002,Sideways (feat. Citizen Cope),Pop/Rock,0.0
74468,"['Santana', 'Dave Matthews']","[295756, 687561]",0.397,0.773,0.844,93.148,-5.931,0,7,0.322,0.553,0.27,0.0456,0,347640,50,1999,6/15/1999,Love of My Life (feat. Dave Matthews & Carter Beauford),Pop/Rock,0.0
