,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
50376,['Kiri Te Kanawa'],[376150],0.32,0.291,0.0783,102.281,-12.972,1,11,0.963,0.000457,0.102,0.0394,0,230933,53,2006,1/1/2006,"The Flower Duet (From ""Lakmé"")",Unknown,17.0
38186,['Gregg Allman'],[801101],0.359,0.404,0.344,155.48,-12.352,1,10,0.796,0.0093,0.0732,0.0334,0,376190,37,1973,10/1/1973,Queen Of Hearts,Unknown,17.0
95496,['Vladimir Horowitz'],[119107],0.226,0.405,0.503,111.335,-18.717,1,11,0.982,0.878,0.198,0.0334,0,277733,0,1928,1928,"Piano Sonata in E-Flat Minor, Op. *** IV. Fuga. Allegro con spirito",Unknown,17.0
37708,['Grandpa Jones'],[660246],0.87,0.608,0.96,119.711,-9.357,1,9,0.731,0.0,0.143,0.0536,0,153893,34,1992,1/1/1992,The Huntin's Over For *******,Unknown,17.0
98181,['Zhu'],[1902858],0.514,0.582,0.621,99.996,-8.835,1,6,0.0209,0.0835,0.0937,0.101,0,252235,58,2016,7/29/2016,Hometown ****,Unknown,17.0
95586,['Vladimir Horowitz'],[119107],0.266,0.211,0.0575,77.327,-17.561,0,7,0.99,0.852,0.168,0.0349,0,530707,3,1928,1928,"Ballade No. * in G Minor, Op. **",Unknown,17.0
4031,['Sweetwater'],[37787],0.393,0.558,0.595,130.371,-10.612,1,5,0.388,0.000346,0.157,0.0344,0,199093,21,1968,1968,In a Rainbow - Remastered Version,Unknown,17.0
71920,['Rev. Milton Brunson'],[886261],0.398,0.578,0.485,138.125,-12.033,1,6,0.187,0.00111,0.173,0.049,0,429467,29,1992,2/19/1992,In My Name,Unknown,17.0
8903,['Arik Einstein'],[287249],0.409,0.377,0.513,156.291,-13.552,1,0,0.622,0.000205,0.107,0.0346,0,257802,43,1974,1974,Sa Leat,Unknown,17.0
95122,['Vladimir Horowitz'],[119107],0.272,0.281,0.0775,99.27,-16.228,0,10,0.99,0.867,0.087,0.0365,0,473227,0,1928,1928,Piano Sonata No. ** Op. 35: I. Grave - Doppio movimento,Unknown,17.0
95144,['Vladimir Horowitz'],[119107],0.325,0.0481,0.413,85.541,-29.124,1,1,0.99,0.902,0.694,0.0352,0,136067,0,1928,1928,"Mazurka in F Minor, Op. 7, No. 3",Unknown,17.0
95217,['Vladimir Horowitz'],[119107],0.269,0.328,0.0361,83.014,-17.364,0,11,0.993,0.871,0.729,0.0428,0,402133,0,1951,1951,"Piano Sonata in F Major, Op. 68, No. 9 ""Black ***** - Remastered",Unknown,17.0
74635,['Saosin'],[834292],0.458,0.845,0.175,119.994,-4.384,0,2,0.000948,1.99e-06,0.359,0.0422,0,238053,58,2006,1/1/2006,You're Not Alone,Unknown,17.0
45917,['John Williams'],[1535255],0.232,0.117,0.0511,90.729,-26.139,1,7,0.841,4.39e-06,0.184,0.0436,0,139733,39,1987,12/1/1987,Suo Gân,Unknown,17.0
20414,['Childish Gambino'],[2487188],0.701,0.592,0.421,98.067,-6.646,1,0,0.101,2.53e-05,0.551,0.0301,0,252013,52,2014,10/3/2014,Sober,Unknown,17.0
22276,['Creed'],[1059293],0.452,0.911,0.221,144.028,-3.859,1,4,0.00198,0.0,0.108,0.0592,0,254387,47,2009,1/1/2009,On My Sleeve,Unknown,17.0
92072,['Tim Maia'],[592401],0.739,0.709,0.917,92.865,-7.317,1,7,0.0242,0.00335,0.0755,0.0726,0,738400,47,1975,3/15/1975,Rational Culture,Unknown,17.0
8972,['Art Blakey & the Jazz Messengers'],[597266],0.475,0.671,0.55,134.222,-9.946,0,5,0.344,8.52e-05,0.704,0.0382,0,799293,12,1956,1956,Moanin' - Live,Unknown,17.0
86206,['The Imperials'],[81919],0.434,0.588,0.224,140.622,-7.363,1,9,0.293,5.26e-05,0.0834,0.0337,0,215427,34,1979,1979,Praise the Lord,Unknown,17.0
84149,['The Cascades'],[61690],0.661,0.32,0.779,112.205,-10.235,1,5,0.77,0.0,0.181,0.0288,0,141280,42,1963,1963,Was I Dreamin' ?,Unknown,17.0
84276,['The Chenille Sisters'],[762724],0.581,0.132,0.315,71.587,-16.464,1,10,0.896,0.0405,0.105,0.033,0,355440,1,1924,1924,Sentimental Journey,Unknown,17.0
25017,['Dee Dee Warwick'],[225309],0.309,0.29,0.341,143.508,-17.474,1,9,0.638,0.0,0.0759,0.0484,0,231933,34,1970,1970,*** Didn't Know **** Kept on Talking) (feat. The Dixie Flyers) - Single Version,Unknown,17.0
95454,['Vladimir Horowitz'],[119107],0.325,0.0301,0.133,72.902,-30.196,1,10,0.992,0.807,0.169,0.0438,0,73440,7,1951,1951,"Feuillet d'album in E-Flat Major, Op. 45, No. ** Andante piacevole - Remastered",Unknown,17.0
85867,['The Four Lads'],[71508],0.588,0.492,0.751,114.543,-9.955,1,7,0.803,4.47e-05,0.134,0.0447,0,171733,28,1953,1953,Standing On the Corner,Unknown,17.0
53515,['Leontyne Price'],[591857],0.326,0.035,0.0798,107.588,-23.574,0,9,0.99,3.04e-06,0.0925,0.0482,0,114533,2,1951,1951,"Hermit Songs, Op. *** No. 5, The Crucifixion - Vocal",Unknown,17.0
95365,['Vladimir Horowitz'],[119107],0.409,0.226,0.165,84.501,-16.566,1,2,0.992,0.918,0.114,0.0301,0,124400,0,1928,1928,"Impromptu No. 5, Op. ***",Unknown,17.0
22281,['Creed'],[1059293],0.32,0.88,0.257,146.349,-6.035,1,2,0.000101,4.31e-06,0.076,0.0504,0,294600,69,2001,1/1/2001,My Sacrifice,Unknown,17.0
95129,['Vladimir Horowitz'],[119107],0.316,0.191,0.18,109.331,-16.249,0,10,0.995,0.914,0.101,0.0389,0,76960,0,1928,1928,"Sonata No. 3, Op. *** III: Variation III",Unknown,17.0
76359,['Skyy'],[18896],0.733,0.633,0.81,112.227,-8.951,1,0,0.0161,0.00097,0.23,0.0623,0,293995,33,1980,1/1/1980,High,Unknown,17.0
53512,['Leontyne Price'],[591857],0.405,0.0966,0.362,113.777,-21.635,1,6,0.993,7.83e-06,0.123,0.0457,0,89440,2,1951,1951,"Hermit Songs, Op. *** No. ** At Saint Patrick's Purgatory - Vocal",Unknown,17.0
46111,['John Williams'],[1535255],0.507,0.498,0.608,76.262,-12.688,1,11,0.881,8.64e-06,0.253,0.0527,0,124333,33,1971,8/24/1971,Miracle Of Miracles,Unknown,17.0
95128,['Vladimir Horowitz'],[119107],0.266,0.242,0.114,86.437,-19.283,0,10,0.992,0.915,0.154,0.0314,0,350373,0,1928,1928,"Sonata No. 3, Op. 46: I. Allegro con moto",Unknown,17.0
46006,['John Williams'],[1535255],0.415,0.335,0.15,79.864,-16.82,1,7,0.958,0.899,0.168,0.0407,0,248187,43,2002,11/11/2002,The Flying Car,Unknown,17.0
82098,['The Adicts'],[29084],0.255,0.762,0.822,171.936,-5.129,1,0,0.000936,0.0,0.604,0.0383,0,229067,26,1985,10/1/1985,Troubadour,Unknown,17.0
38392,['Gwen Guthrie'],[655346],0.8,0.685,0.808,117.939,-8.378,0,11,0.277,0.00175,0.105,0.0384,0,261053,39,1982,1/1/1982,It Should Have Been You,Unknown,17.0
85881,['The Four Lads'],[71508],0.157,0.321,0.312,172.44,-11.644,1,7,0.953,0.000172,0.368,0.0317,0,176173,7,1953,1953,Fly Me To The Moon (In Other Words),Unknown,17.0
95424,['Vladimir Horowitz'],[119107],0.292,0.451,0.759,82.984,-9.554,1,0,0.986,0.855,0.219,0.0336,0,36560,0,1928,1928,"Kinderszenen, Op. *** IX. Ritter von Steckenpferd",Unknown,17.0
45998,['John Williams'],[1535255],0.113,0.0491,0.0379,161.373,-20.226,1,7,0.846,0.638,0.109,0.0362,0,172333,24,1981,1/1/1981,The Medallion,Unknown,17.0
76516,['Sleeping with Sirens'],[2397840],0.458,0.955,0.533,136.017,-3.415,0,1,0.000995,0.0,0.214,0.0843,1,213147,51,2011,11/21/2011,**** You,Unknown,17.0
46010,['John Williams'],[1535255],0.0821,0.166,0.0756,77.829,-18.455,1,2,0.893,0.751,0.189,0.0375,0,380160,31,1990,1990,"Suite from ""Born on the Fourth of July"": I. Theme from ""Born on the Fourth of July""",Unknown,17.0
47342,['Jonathan Edwards'],[261866],0.693,0.456,0.799,108.449,-14.082,1,7,0.558,0.0,0.2,0.0379,0,164240,20,1971,1971,Don't Cry ****,Unknown,17.0
64100,['Nicolas Jaar'],[2355957],0.816,0.635,0.307,124.005,-8.354,0,10,0.105,0.846,0.105,0.0517,0,411125,59,2010,1/25/2010,Mi Mujer,Unknown,17.0
30811,['Emeli Sandé'],[2365018],0.481,0.552,0.0533,87.195,-7.321,1,11,0.146,0.000153,0.111,0.034,0,214901,24,1973,10/5/1973,All The ***** Love Alice,Unknown,17.0
95670,['Vladimir Horowitz'],[119107],0.288,0.241,0.0482,73.179,-16.539,0,7,0.991,0.849,0.111,0.0358,0,536600,0,1928,1928,"Ballade No. * in G Minor, Op. **",Unknown,17.0
573,"[""Sergio Mendes & Brasil '66""]",[5056],0.704,0.559,0.819,122.41,-10.359,1,5,0.244,0.0,0.452,0.0456,0,167067,31,1972,1/1/1972,Pais Tropical,Unknown,17.0
53509,['Leontyne Price'],[591857],0.288,0.117,0.0385,81.301,-27.18,1,10,0.993,1.95e-05,0.0867,0.0686,0,54693,2,1951,1951,"Hermit Songs, Op. *** No. ** Church Bells at ***** - Vocal",Unknown,17.0
82100,['The Adicts'],[29084],0.362,0.871,0.443,108.594,-6.253,1,5,0.00385,0.41,0.0555,0.0616,1,192173,23,1982,1982,Eyes In the Back of Your Head,Unknown,17.0
11328,['Benjamin Britten'],[796872],0.441,0.242,0.528,132.06,-28.776,1,6,0.929,0.955,0.116,0.0323,0,46720,0,1949,1949,"Diversions, Op. *** Variation 9, Toccata I",Unknown,17.0
22285,['Creed'],[1059293],0.417,0.739,0.126,146.289,-7.02,1,0,0.00037,0.00919,0.0692,0.029,0,383933,50,1997,1/1/1997,Torn,Unknown,17.0
95237,['Vladimir Horowitz'],[119107],0.432,0.349,0.609,148.844,-12.682,0,10,0.986,0.865,0.694,0.0425,0,388347,0,1951,1951,"Piano Concerto No. * in B-Flat Minor, Op. *** III. Allegro con fuoco",Unknown,17.0
579,"[""Sergio Mendes & Brasil '66""]",[5056],0.728,0.35,0.566,110.772,-14.001,1,2,0.815,5.94e-06,0.0943,0.0333,0,191760,26,1972,1/1/1972,(Sittin' On) The Dock Of The Bay,Unknown,17.0
64082,['Nico & Vinz'],[3228134],0.431,0.81,0.674,110.118,-6.051,1,7,0.299,0.0,0.249,0.0958,0,205800,56,2014,2014,In Your Arms,Unknown,17.0
36079,['George McCrae'],[945900],0.424,0.837,0.659,104.641,-9.941,1,8,0.447,0.027,0.152,0.154,0,174000,48,1974,1974,You Can Have It All,Unknown,17.0
45909,['John Williams'],[1535255],0.106,0.181,0.0593,61.02,-17.969,1,2,0.964,0.853,0.407,0.0342,0,225667,48,2002,11/11/2002,Fawkes the Phoenix,Unknown,17.0
95804,['Walter Wanderley'],[230478],0.559,0.263,0.397,109.539,-20.551,1,2,0.839,0.812,0.0754,0.0281,0,188560,24,1969,1/1/1969,One Of The Nicer Things,Unknown,17.0
1322,['Blue Magic'],[53428],0.697,0.691,0.762,125.43,-11.936,1,6,0.26,0.0154,0.11,0.0555,0,353467,24,1974,1974,Look Me Up,Unknown,17.0
46087,['John Williams'],[1535255],0.312,0.29,0.149,93.401,-20.294,1,0,0.623,0.901,0.0736,0.0543,0,243520,38,1980,1/1/1980,**********,Unknown,17.0
95100,['Vladimir Horowitz'],[119107],0.17,0.0823,0.346,85.989,-30.107,0,10,0.989,0.911,0.0962,0.0317,0,85133,1,1928,1928,Piano Sonata No. ** Op. 35: IV. Finale. Presto,Unknown,17.0
63761,['New Order'],[1168958],0.793,0.703,0.856,130.27,-9.548,1,0,0.000726,0.88,0.075,0.0581,0,450800,73,2005,12/6/2005,**** Monday - **** Remaster,Unknown,17.0
63732,['New Order'],[1168958],0.61,0.832,0.909,118.554,-9.85,1,10,0.0816,0.798,0.0944,0.0525,0,260773,26,1986,1986,Bizarre Love Triangle,Unknown,17.0
64861,['Oasis'],[1426593],0.403,0.648,0.145,145.716,-4.958,1,2,0.0355,0.00481,0.116,0.0274,0,292973,40,2002,7/2/2002,Little By Little,Unknown,17.0
95471,['Vladimir Horowitz'],[119107],0.208,0.201,0.188,87.702,-18.979,0,5,0.982,0.908,0.269,0.0286,0,156907,33,1963,1963,"Étude in C Minor, Op. *** No. ** ""Revolutionary""",Unknown,17.0
95253,['Vladimir Horowitz'],[119107],0.266,0.0966,0.052,84.292,-22.489,1,4,0.985,0.919,0.0921,0.0398,0,387920,11,1930,1930,"No. 5, Sonetto *** del Petrarca",Unknown,17.0
95286,['Vladimir Horowitz'],[119107],0.241,0.137,0.242,87.033,-19.618,0,5,0.945,0.865,0.153,0.0284,0,159093,9,1928,1928,Allegro con fuoco,Unknown,17.0
18788,['Carnage'],[151769],0.783,0.764,0.419,145.884,-5.146,1,8,0.268,1.13e-06,0.114,0.289,1,264000,61,2015,10/30/2015,Bricks,Unknown,17.0
38389,['Gwen Guthrie'],[655346],0.725,0.827,0.897,115.353,-8.183,0,5,0.0392,0.00182,0.0589,0.0427,0,415840,29,1983,1/1/1983,Padlock - Larry Levan Mix / Bonus Track,Unknown,17.0
63738,['New Order'],[1168958],0.315,0.842,0.29,118.548,-9.3,1,0,0.141,0.279,0.121,0.0445,0,331440,31,1981,1/13/1981,The Him - **** Remaster,Unknown,17.0
4664,['2NE1'],[2693354],0.819,0.844,0.687,127.997,-3.739,1,0,0.00767,0.00834,0.056,0.038,0,208731,64,2014,12/9/2014,I Am The Best,Unknown,17.0
95219,['Vladimir Horowitz'],[119107],0.271,0.05,0.0475,67.641,-24.408,1,6,0.995,0.888,0.083,0.0473,0,237347,1,1951,1951,"Etude in B-Flat Minor, Op. 8, No. *** Andante cantabile - Remastered",Unknown,17.0
64857,['Oasis'],[1426593],0.112,0.936,0.181,154.145,-3.81,1,9,1.12e-05,0.877,0.368,0.0721,0,257816,36,1994,8/29/1994,Bring It On Down - Remastered,Unknown,17.0
22272,['Creed'],[1059293],0.364,0.751,0.513,82.839,-4.941,1,9,0.00473,7.77e-05,0.11,0.032,0,298333,36,1997,1/1/1997,In America,Unknown,17.0
95377,['Vladimir Horowitz'],[119107],0.342,0.0415,0.327,69.018,-24.035,0,1,0.99,0.922,0.102,0.0368,0,308240,0,1928,1928,"Mazurka in C-Sharp Minor, Op. 50, No. 3",Unknown,17.0
8951,['Art Blakey & the Jazz Messengers'],[597266],0.428,0.311,0.168,117.891,-12.635,1,8,0.793,0.0347,0.0366,0.0399,0,376400,16,1963,7/1/1963,Contemplation - Remastered,Unknown,17.0
68115,['Peter White'],[844255],0.775,0.51,0.415,110.216,-8.81,0,2,0.587,0.797,0.102,0.0329,0,270773,43,2001,8/29/2001,Who's That Lady,Unknown,17.0
95675,['Vladimir Horowitz'],[119107],0.316,0.191,0.18,109.331,-16.249,0,10,0.995,0.914,0.101,0.0389,0,76960,0,1928,1928,"Sonata No. 3, Op. *** III: Variation III",Unknown,17.0
50378,['Kiri Te Kanawa'],[376150],0.28,0.113,0.0606,105.746,-19.782,1,9,0.986,0.00617,0.508,0.0446,0,152173,24,1948,1948,Quando m'en vo from La bohème,Unknown,17.0
84155,['The Cascades'],[61690],0.479,0.346,0.473,71.483,-11.46,1,2,0.821,0.0,0.232,0.0308,0,159800,31,1963,1963,My First Day Alone,Unknown,17.0
46106,['John Williams'],[1535255],0.451,0.238,0.221,118.495,-16.592,1,5,0.881,0.897,0.109,0.0425,0,205560,36,1983,1/1/1983,Parade of the Ewoks,Unknown,17.0
95481,['Vladimir Horowitz'],[119107],0.267,0.0993,0.0631,71.423,-19.215,1,1,0.993,0.889,0.106,0.0399,0,520240,0,1928,1928,"Barcarolle, Op. 60",Unknown,17.0
3870,['Bassnectar'],[144767],0.764,0.678,0.0605,84.984,-6.631,1,6,0.000997,0.05,0.108,0.177,0,396882,49,2010,3/30/2010,**** Head,Unknown,17.0
95376,['Vladimir Horowitz'],[119107],0.408,0.214,0.126,134.663,-15.966,0,1,0.991,0.889,0.0883,0.0379,0,397773,1,1928,1928,"Scherzo No. 3 in C-Sharp Minor, Op. 39",Unknown,17.0
57903,['Martha Munizzi'],[372201],0.305,0.633,0.243,90.762,-5.895,1,7,0.0855,0.0,0.0869,0.0376,0,516960,39,2001,1/1/2001,Because of Who You Are,Unknown,17.0
39333,['Hayley Williams'],[364537],0.665,0.878,0.394,93.047,-4.745,0,6,0.00325,0.0,0.0663,0.206,1,319293,61,2010,4/27/2010,"Airplanes, Pt. II (feat. Eminem & Hayley Williams of Paramore)",Unknown,17.0
95386,['Vladimir Horowitz'],[119107],0.277,0.00573,0.253,76.57,-28.989,1,11,0.995,0.864,0.0716,0.0515,0,172560,0,1928,1928,Preludes: Op. *** No. * in B,Unknown,17.0
45918,['John Williams'],[1535255],0.105,0.027,0.0352,157.238,-28.314,0,11,0.922,0.999,0.139,0.0369,0,33307,40,1993,5/25/1993,Opening ******,Unknown,17.0
95188,['Vladimir Horowitz'],[119107],0.336,0.00736,0.144,94.137,-39.496,1,0,0.995,0.954,0.125,0.0375,0,107480,18,1962,1962,"Kinderszenen, Op. *** No. *** Kind im Einschlummern",Unknown,17.0
87299,['The McGuire Sisters'],[397412],0.433,0.203,0.434,153.767,-11.068,1,1,0.721,0.0,0.345,0.0323,0,120893,6,1956,1/1/1956,******** Loves Me,Unknown,17.0
98184,['Zhu'],[1902858],0.746,0.67,0.629,125.016,-5.072,1,0,0.0408,0.194,0.133,0.0594,0,238640,54,2014,9/15/2014,Faded - ODESZA Remix,Unknown,17.0
95269,['Vladimir Horowitz'],[119107],0.327,0.0193,0.0406,76.097,-28.132,1,1,0.993,0.9,0.0927,0.0508,0,319440,9,1930,1930,"Weinen, Klagen, Sorgen, Zagen, S. *** (after J. S. Bach)",Unknown,17.0
11770,['Big Black'],[55010],0.222,0.889,0.323,221.112,-10.007,0,4,3.48e-06,0.228,0.111,0.0576,1,100507,29,1987,9/10/1987,L Dopa,Unknown,17.0
81373,['Teresa Teng'],[1795396],0.355,0.277,0.236,76.307,-10.858,0,9,0.687,0.000428,0.154,0.0297,0,227333,32,1983,1/1/1983,在水一方,Unknown,17.0
11774,['Big Black'],[55010],0.406,0.585,0.672,62.236,-13.407,1,0,3.44e-06,0.374,0.077,0.0395,1,154707,40,1987,9/10/1987,The Model,Unknown,17.0
92938,['Tony Scott'],[129778],0.38,0.00721,0.167,94.189,-30.633,0,4,0.984,0.294,0.0839,0.0415,0,480427,16,1965,1/1/1965,The Murmuring Sound Of The Mountain Stream,Unknown,17.0
72007,['Richard Lewis'],[347886],0.334,0.105,0.16,132.553,-19.558,1,7,0.978,0.0544,0.105,0.0478,0,403053,0,1954,1954,Das Lied von der Erde: Von der Schönheit (Of Beauty),Unknown,17.0
2666,['Morgana King'],[501436],0.462,0.116,0.412,95.601,-17.159,1,10,0.74,0.00236,0.137,0.0329,0,199400,11,1956,3/31/1956,Everything I Love,Unknown,17.0
95247,['Vladimir Horowitz'],[119107],0.295,0.0696,0.0697,66.145,-23.701,1,11,0.982,0.892,0.111,0.0387,0,918440,18,1930,1930,"Ballade No. * in B Minor, S. ***",Unknown,17.0
46135,['John Williams'],[1535255],0.31,0.346,0.152,131.117,-11.232,1,0,0.813,0.91,0.107,0.0392,0,411827,34,1981,1/1/1981,Washington Ending / Raiders March,Unknown,17.0
95214,['Vladimir Horowitz'],[119107],0.35,0.254,0.0311,108.155,-17.382,0,0,0.981,0.904,0.101,0.0457,0,343600,1,1951,1951,"Vers la flamme, Op. *** Allegro moderato - Remastered",Unknown,17.0
33770,['Franco Battiato'],[659277],0.724,0.704,0.734,92.667,-7.414,1,9,0.132,0.00158,0.0797,0.0551,0,253093,54,1981,1981,Cuccurucucù - Remastered,Unknown,17.0
29893,['Elmo & Patsy'],[175291],0.781,0.53,0.817,110.157,-14.848,1,4,0.227,0.0,0.106,0.0685,0,206360,32,1984,1984,Grandma Got Run over by a Reindeer,Unknown,17.0
95102,['Vladimir Horowitz'],[119107],0.311,0.0107,0.216,78.98,-35.648,1,5,0.992,0.883,0.0954,0.0556,0,167333,0,1928,1928,"Nachtstücke, Op. *** No. 4 in F",Unknown,17.0
84285,['The Chenille Sisters'],[762724],0.54,0.365,0.789,158.53,-10.057,1,0,0.864,2.73e-06,0.0847,0.0537,0,155427,0,1924,1924,At the Codfish Ball,Unknown,17.0
24309,['De la Ghetto'],[842624],0.86,0.699,0.871,93.992,-6.415,0,3,0.0827,0.00197,0.26,0.0974,0,303543,64,2015,7/14/2015,Aparentemente,Unknown,17.0
95284,['Vladimir Horowitz'],[119107],0.245,0.104,0.112,77.566,-21.913,1,4,0.99,0.867,0.0717,0.0377,0,213347,25,1953,1953,"Lento, ma non troppo",Unknown,17.0
53767,['Letters to Cleo'],[821544],0.456,0.897,0.346,114.905,-6.81,1,9,0.00182,0.0104,0.303,0.0599,0,218613,45,1994,1994,Here and Now,Unknown,17.0
46077,['John Williams'],[1535255],0.248,0.547,0.278,87.15,-13.829,1,0,0.536,0.889,0.0941,0.0427,0,222800,39,1980,1/1/1980,The Battle in the Snow,Unknown,17.0
95361,['Vladimir Horowitz'],[119107],0.467,0.0089,0.373,113.843,-37.56,1,5,0.995,0.944,0.0742,0.056,0,174867,39,1962,1962,"Kinderszenen, Op. *** No. 7, Träumerei",Unknown,17.0
65461,['Os Paralamas do Sucesso'],[894333],0.768,0.755,0.893,104.331,-6.604,1,9,0.101,0.00838,0.094,0.029,0,208600,31,1984,1/2/1984,Meu Erro,Unknown,17.0
45961,['John Williams'],[1535255],0.15,0.153,0.108,97.725,-22.239,0,2,0.945,0.593,0.0826,0.0431,0,214333,22,1966,1966,"Main Theme (From ""Schindler's List"")",Unknown,17.0
43915,['Jimmy Dean'],[352992],0.693,0.365,0.667,113.16,-11.081,0,11,0.864,0.00202,0.103,0.1,0,163507,20,1961,1961,"Walk On, Boy",Unknown,17.0
555,"[""Sergio Mendes & Brasil '66""]",[5056],0.571,0.627,0.288,137.689,-17.23,1,2,0.231,3.16e-05,0.104,0.0551,0,158333,26,1966,1/1/1966,With A Little Help From My Friends,Unknown,17.0
24310,['De la Ghetto'],[842624],0.769,0.701,0.349,130.011,-1.971,0,1,0.167,1.31e-06,0.0726,0.0747,1,299195,63,2016,12/25/2016,Caile,Unknown,17.0
46105,['John Williams'],[1535255],0.241,0.289,0.0875,74.176,-17.797,1,5,0.449,0.817,0.158,0.04,0,349787,36,1980,1/1/1980,The Heroics of Luke and Han,Unknown,17.0
52154,['Lea Salonga'],[788283],0.253,0.175,0.0854,91.231,-19.217,1,9,0.806,0.00836,0.335,0.0367,0,146760,58,1998,1/1/1998,"Reflection - From ""Mulan"" / Soundtrack Version",Unknown,17.0
45910,['John Williams'],[1535255],0.225,0.306,0.0537,92.732,-16.153,0,2,0.584,0.859,0.106,0.0398,0,510187,45,2002,4/23/2002,Love Pledge and the Arena,Unknown,17.0
95602,['Vladimir Horowitz'],[119107],0.252,0.0292,0.0598,125.572,-25.987,1,4,0.992,0.914,0.0711,0.0438,0,176587,26,1963,1963,"Prelude in G-Sharp Minor, Op. **",Unknown,17.0
63788,['New Order'],[1168958],0.617,0.918,0.931,118.472,-5.192,1,10,0.0783,0.801,0.0918,0.0502,0,261400,29,1986,9/29/1986,Bizarre Love Triangle,Unknown,17.0
95817,['Walter Wanderley'],[230478],0.476,0.799,0.885,141.354,-8.957,0,9,0.412,0.787,0.296,0.0298,0,158800,30,1966,1966,The **** From Ipanema,Unknown,17.0
22273,['Creed'],[1059293],0.395,0.711,0.353,88.769,-5.043,1,5,0.000169,0.0343,0.111,0.0357,0,277173,36,1997,1/1/1997,Illusion,Unknown,17.0
95580,['Vladimir Horowitz'],[119107],0.283,0.0189,0.0719,75.306,-33.393,0,9,0.992,0.921,0.889,0.0536,0,292387,1,1928,1928,"Mazurka in A Minor, Op. *** No. 4",Unknown,17.0
11309,['Benjamin Britten'],[796872],0.271,0.125,0.0951,83.488,-19.684,1,0,0.867,0.707,0.0987,0.0568,0,993680,26,1969,1969,"The Young Person's Guide to the Orchestra, Op.34",Unknown,17.0
92936,['Tony Scott'],[129778],0.539,0.418,0.608,104.924,-10.335,1,8,0.751,2.26e-05,0.0613,0.0367,0,170747,0,1953,1/1/1953,It's You Or No One,Unknown,17.0
46071,['John Williams'],[1535255],0.346,0.322,0.0976,73.897,-13.737,0,2,0.759,0.93,0.0931,0.0449,0,233760,39,1977,1/1/1977,Ben's Death and TIE Fighter Attack,Unknown,17.0
95148,['Vladimir Horowitz'],[119107],0.295,0.138,0.101,77.082,-17.58,1,4,0.994,0.876,0.112,0.0374,0,243707,1,1928,1928,"Étude in E Major, Op. *** No. 3 ""Tristesse""",Unknown,17.0
71919,['Rev. Milton Brunson'],[886261],0.234,0.402,0.227,79.82,-14.535,1,6,0.764,2.11e-06,0.751,0.0407,0,403667,29,1988,11/2/1988,For the Good of Them,Unknown,17.0
38179,['Gregg Allman'],[801101],0.342,0.488,0.534,146.676,-9.576,1,9,0.906,0.198,0.29,0.0294,0,293415,24,1973,10/1/1973,Will The Circle Be Unbroken,Unknown,17.0
28707,['Eddie Griffin'],[169480],0.66,0.868,0.602,168.791,-3.229,1,1,0.458,0.0,0.453,0.502,1,92147,47,1999,11/16/1999,Ed-Ucation,Unknown,17.0
45927,['John Williams'],[1535255],0.218,0.19,0.0695,78.962,-20.281,1,7,0.772,0.749,0.133,0.0355,0,222773,29,1970,1970,"Flying Theme (From ""E.T. the Extra-Terrestrial"")",Unknown,17.0
95239,['Vladimir Horowitz'],[119107],0.368,0.00601,0.201,73.898,-28.575,1,4,0.995,0.892,0.0887,0.0779,0,105933,1,1951,1951,"Prelude in E Major, Op. *** No. 9: Andantino - Remastered",Unknown,17.0
46101,['John Williams'],[1535255],0.223,0.0757,0.0398,104.036,-18.807,1,5,0.849,0.9,0.13,0.0366,0,254533,36,1977,1/1/1977,Inner City,Unknown,17.0
8967,['Art Blakey & the Jazz Messengers'],[597266],0.528,0.465,0.484,73.236,-8.14,0,11,0.397,0.0,0.0813,0.0277,0,329360,22,1961,1961,Down Under - Remastered ****,Unknown,17.0
53516,['Leontyne Price'],[591857],0.244,0.0856,0.144,174.242,-23.187,0,0,0.988,0.00041,0.176,0.0474,0,183133,2,1951,1951,"Hermit Songs, Op. *** No. 3, Saint Ita's Vision - Vocal",Unknown,17.0
95681,['Vladimir Horowitz'],[119107],0.35,0.0352,0.279,81.506,-19.777,0,5,0.996,0.946,0.126,0.0347,0,47867,0,1928,1928,"Sonata No. 3, Op. *** III: Variation I",Unknown,17.0
32132,['Exuma'],[789065],0.695,0.883,0.276,118.826,-6.125,0,9,0.373,0.0,0.0831,0.145,0,212307,33,1970,1/1/1970,You Don't Know What's Going On,Unknown,17.0
75767,['Shirley Murdock'],[25475],0.331,0.407,0.193,77.96,-9.74,1,6,0.554,0.0,0.112,0.0757,0,291573,45,1986,2/18/1986,Go on Without You,Unknown,17.0
68114,['Peter White'],[844255],0.685,0.761,0.696,101.012,-10.157,0,11,0.172,0.676,0.11,0.0323,0,290946,41,1996,7/23/1996,Venice Beach,Unknown,17.0
95459,['Vladimir Horowitz'],[119107],0.34,0.0822,0.277,129.689,-34.574,1,6,0.993,0.916,0.159,0.0521,0,50973,5,1951,1951,"Etude in F-Sharp Major, Op. *** No. 3: Prestissimo - Remastered",Unknown,17.0
45982,['John Williams'],[1535255],0.303,0.442,0.161,99.89,-10.57,1,7,0.759,0.865,0.0946,0.0399,0,274733,25,1981,1/1/1981,The Fist Fight / The Flying Wing,Unknown,17.0
